PRISM Time Series Data
Locations: 4
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Period: 2021-01-01 - 2021-12-31
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-Apr-23
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
Mogollon,-110.9578,34.3176,2322,2021-07-30,6.62,12.8,18.9,25.1
Mogollon,-110.9578,34.3176,2322,2021-07-31,6.27,12.8,18.3,23.7
Mogollon,-110.9578,34.3176,2322,2021-08-01,1.90,13.3,18.5,23.6
Mogollon,-110.9578,34.3176,2322,2021-08-02,4.57,14.2,19.3,24.3
Mogollon,-110.9578,34.3176,2322,2021-08-03,2.19,14.9,20.4,25.8
Mogollon,-110.9578,34.3176,2322,2021-08-04,0.00,15.8,21.9,27.9
Mogollon,-110.9578,34.3176,2322,2021-08-05,0.00,17.1,23.0,28.9
Mogollon,-110.9578,34.3176,2322,2021-08-06,0.00,16.5,22.5,28.5
Mogollon,-110.9578,34.3176,2322,2021-08-07,0.00,16.1,21.6,27.1
Mogollon,-110.9578,34.3176,2322,2021-08-08,0.00,15.4,21.3,27.3
Mogollon,-110.9578,34.3176,2322,2021-08-09,0.00,15.5,21.3,27.1
Mogollon,-110.9578,34.3176,2322,2021-08-10,2.96,13.5,19.1,24.8
Mogollon,-110.9578,34.3176,2322,2021-08-11,6.69,13.0,16.0,19.0
Mogollon,-110.9578,34.3176,2322,2021-08-12,3.74,13.2,16.9,20.6
Mogollon,-110.9578,34.3176,2322,2021-08-13,6.32,13.3,17.9,22.5
Mogollon,-110.9578,34.3176,2322,2021-08-14,12.75,12.7,18.2,23.8
Mogollon,-110.9578,34.3176,2322,2021-08-15,0.00,12.7,18.4,24.0
Mogollon,-110.9578,34.3176,2322,2021-08-16,0.00,13.7,19.2,24.8
Mogollon,-110.9578,34.3176,2322,2021-08-17,8.09,12.5,18.1,23.7
Mogollon,-110.9578,34.3176,2322,2021-08-18,14.71,13.0,17.1,21.2
Mogollon,-110.9578,34.3176,2322,2021-08-19,19.46,11.5,13.1,14.7
Mogollon,-110.9578,34.3176,2322,2021-08-20,0.00,11.6,15.2,18.8
Mogollon,-110.9578,34.3176,2322,2021-08-21,0.00,11.5,16.7,21.8
Mogollon,-110.9578,34.3176,2322,2021-08-22,0.00,11.6,17.1,22.5
Mogollon,-110.9578,34.3176,2322,2021-08-23,0.00,13.2,18.9,24.7
Mogollon,-110.9578,34.3176,2322,2021-08-24,0.00,13.2,18.8,24.3
Mogollon,-110.9578,34.3176,2322,2021-08-25,0.00,13.3,19.3,25.3
Mogollon,-110.9578,34.3176,2322,2021-08-26,0.00,16.1,22.0,27.9
Mogollon,-110.9578,34.3176,2322,2021-08-27,0.00,16.2,21.9,27.6
Mogollon,-110.9578,34.3176,2322,2021-08-28,0.00,15.8,21.6,27.5
Mogollon,-110.9578,34.3176,2322,2021-08-29,2.82,14.7,20.4,26.1
Mogollon,-110.9578,34.3176,2322,2021-08-30,1.80,14.3,20.5,26.6
Mogollon,-110.9578,34.3176,2322,2021-08-31,1.01,14.0,19.5,25.1
Mogollon,-110.9578,34.3176,2322,2021-09-01,18.28,13.8,19.0,24.1
Mogollon,-110.9578,34.3176,2322,2021-09-02,8.09,12.0,15.3,18.7
Mogollon,-110.9578,34.3176,2322,2021-09-03,4.05,11.9,16.3,20.7
Mogollon,-110.9578,34.3176,2322,2021-09-04,0.00,12.4,18.0,23.6
Mogollon,-110.9578,34.3176,2322,2021-09-05,0.00,14.7,20.0,25.3
Mogollon,-110.9578,34.3176,2322,2021-09-06,0.00,15.2,20.8,26.5
Mogollon,-110.9578,34.3176,2322,2021-09-07,0.00,14.2,20.7,27.2
Mogollon,-110.9578,34.3176,2322,2021-09-08,0.00,15.6,21.9,28.1
Mogollon,-110.9578,34.3176,2322,2021-09-09,0.00,15.9,21.6,27.4
Mogollon,-110.9578,34.3176,2322,2021-09-10,4.29,14.4,21.0,27.5
Mogollon,-110.9578,34.3176,2322,2021-09-11,0.00,15.4,20.5,25.6
Mogollon,-110.9578,34.3176,2322,2021-09-12,0.00,15.5,21.0,26.4
Mogollon,-110.9578,34.3176,2322,2021-09-13,0.00,15.3,21.1,26.8
Mogollon,-110.9578,34.3176,2322,2021-09-14,0.00,15.4,20.8,26.3
Mogollon,-110.9578,34.3176,2322,2021-09-15,0.00,14.5,20.0,25.6
Mogollon,-110.9578,34.3176,2322,2021-09-16,0.00,13.9,19.6,25.4
Mogollon,-110.9578,34.3176,2322,2021-09-17,0.00,12.5,18.3,24.0
Mogollon,-110.9578,34.3176,2322,2021-09-18,0.36,14.0,19.0,24.0
Mogollon,-110.9578,34.3176,2322,2021-09-19,0.86,12.6,18.3,23.9
Mogollon,-110.9578,34.3176,2322,2021-09-20,0.00,11.7,16.9,22.1
Mogollon,-110.9578,34.3176,2322,2021-09-21,0.00,10.7,16.7,22.8
Mogollon,-110.9578,34.3176,2322,2021-09-22,0.00,10.0,16.9,23.7
Mogollon,-110.9578,34.3176,2322,2021-09-23,0.00,11.1,17.7,24.4
Mogollon,-110.9578,34.3176,2322,2021-09-24,9.23,10.7,16.4,22.0
Mogollon,-110.9578,34.3176,2322,2021-09-25,5.53,9.5,15.1,20.7
Mogollon,-110.9578,34.3176,2322,2021-09-26,3.96,10.6,15.0,19.3
Mogollon,-110.9578,34.3176,2322,2021-09-27,52.15,7.8,9.8,11.8
Mogollon,-110.9578,34.3176,2322,2021-09-28,6.58,7.6,10.4,13.2
Mogollon,-110.9578,34.3176,2322,2021-09-29,0.00,9.5,11.8,14.0
Mogollon,-110.9578,34.3176,2322,2021-09-30,0.70,6.7,10.8,15.0
Mogollon,-110.9578,34.3176,2322,2021-10-01,8.23,4.3,9.5,14.7
Mogollon,-110.9578,34.3176,2322,2021-10-02,0.00,4.0,10.0,16.0
Mogollon,-110.9578,34.3176,2322,2021-10-03,0.00,6.9,12.1,17.4
Mogollon,-110.9578,34.3176,2322,2021-10-04,0.00,9.2,14.5,19.7
Mogollon,-110.9578,34.3176,2322,2021-10-05,3.76,10.0,15.2,20.4
Mogollon,-110.9578,34.3176,2322,2021-10-06,25.56,7.0,10.6,14.2
Mogollon,-110.9578,34.3176,2322,2021-10-07,0.00,8.3,12.6,16.9
Mogollon,-110.9578,34.3176,2322,2021-10-08,0.00,8.2,13.2,18.2
Mogollon,-110.9578,34.3176,2322,2021-10-09,0.00,9.3,13.5,17.8
Mogollon,-110.9578,34.3176,2322,2021-10-10,0.00,4.3,9.5,14.7
Mogollon,-110.9578,34.3176,2322,2021-10-11,0.00,2.3,8.6,14.9
Mogollon,-110.9578,34.3176,2322,2021-10-12,2.57,1.0,7.2,13.4
Mogollon,-110.9578,34.3176,2322,2021-10-13,0.00,-3.0,0.6,4.3
Mogollon,-110.9578,34.3176,2322,2021-10-14,0.00,-2.4,4.4,11.1
Mogollon,-110.9578,34.3176,2322,2021-10-15,0.00,1.0,6.9,12.8
Mogollon,-110.9578,34.3176,2322,2021-10-16,0.00,-0.6,4.6,9.8
Mogollon,-110.9578,34.3176,2322,2021-10-17,0.00,1.1,9.3,17.5
Mogollon,-110.9578,34.3176,2322,2021-10-18,0.00,6.5,11.7,16.8
Mogollon,-110.9578,34.3176,2322,2021-10-19,0.00,4.6,8.4,12.1
Mogollon,-110.9578,34.3176,2322,2021-10-20,0.00,2.7,7.6,12.5
Mogollon,-110.9578,34.3176,2322,2021-10-21,0.00,3.4,9.7,16.1
Mogollon,-110.9578,34.3176,2322,2021-10-22,0.00,6.3,12.0,17.8
Mogollon,-110.9578,34.3176,2322,2021-10-23,0.00,7.9,13.2,18.5
Mogollon,-110.9578,34.3176,2322,2021-10-24,0.00,6.2,9.7,13.3
Mogollon,-110.9578,34.3176,2322,2021-10-25,0.00,4.9,9.8,14.7
Mogollon,-110.9578,34.3176,2322,2021-10-26,1.73,7.6,11.9,16.3
Mogollon,-110.9578,34.3176,2322,2021-10-27,3.35,0.2,4.3,8.4
Mogollon,-110.9578,34.3176,2322,2021-10-28,0.00,-0.9,5.4,11.6
Mogollon,-110.9578,34.3176,2322,2021-10-29,0.00,3.1,8.6,14.2
Mogollon,-110.9578,34.3176,2322,2021-10-30,0.00,4.7,11.5,18.3
Mogollon,-110.9578,34.3176,2322,2021-10-31,0.00,7.2,12.4,17.5
Mogollon,-110.9578,34.3176,2322,2021-11-01,0.00,6.0,10.6,15.1
Mogollon,-110.9578,34.3176,2322,2021-11-02,0.00,5.7,10.1,14.5
Mogollon,-110.9578,34.3176,2322,2021-11-03,0.00,5.2,10.3,15.4
Mogollon,-110.9578,34.3176,2322,2021-11-04,0.00,3.8,9.6,15.3
Mogollon,-110.9578,34.3176,2322,2021-11-05,0.00,5.0,11.4,17.8
Mogollon,-110.9578,34.3176,2322,2021-11-06,0.00,7.6,13.3,18.9
Mogollon,-110.9578,34.3176,2322,2021-11-07,0.00,7.6,12.8,18.0
Mogollon,-110.9578,34.3176,2322,2021-11-08,0.00,7.1,11.9,16.6
Mogollon,-110.9578,34.3176,2322,2021-11-09,0.00,6.8,11.2,15.6
Mogollon,-110.9578,34.3176,2322,2021-11-10,0.00,4.3,9.1,13.9
Mogollon,-110.9578,34.3176,2322,2021-11-11,0.00,2.9,8.5,14.2
Mogollon,-110.9578,34.3176,2322,2021-11-12,0.00,1.9,6.9,12.0
Mogollon,-110.9578,34.3176,2322,2021-11-13,0.00,3.0,8.4,13.9
Mogollon,-110.9578,34.3176,2322,2021-11-14,0.00,4.7,11.1,17.6
Mogollon,-110.9578,34.3176,2322,2021-11-15,0.00,4.5,11.6,18.8
Mogollon,-110.9578,34.3176,2322,2021-11-16,0.00,7.3,13.1,18.9
Mogollon,-110.9578,34.3176,2322,2021-11-17,0.00,4.6,9.2,13.7
Mogollon,-110.9578,34.3176,2322,2021-11-18,0.00,2.8,8.3,13.7
Mogollon,-110.9578,34.3176,2322,2021-11-19,0.00,2.5,8.0,13.6
Mogollon,-110.9578,34.3176,2322,2021-11-20,0.00,2.3,7.9,13.5
Mogollon,-110.9578,34.3176,2322,2021-11-21,0.00,3.3,8.2,13.0
Mogollon,-110.9578,34.3176,2322,2021-11-22,0.00,-0.6,3.7,8.1
Mogollon,-110.9578,34.3176,2322,2021-11-23,0.00,1.0,7.7,14.4
Mogollon,-110.9578,34.3176,2322,2021-11-24,2.48,1.6,6.4,11.1
Mogollon,-110.9578,34.3176,2322,2021-11-25,0.00,-4.1,2.0,8.1
Mogollon,-110.9578,34.3176,2322,2021-11-26,0.00,-5.2,-0.7,3.8
Mogollon,-110.9578,34.3176,2322,2021-11-27,0.00,-2.6,4.3,11.2
Mogollon,-110.9578,34.3176,2322,2021-11-28,0.00,-0.1,6.5,13.0
Mogollon,-110.9578,34.3176,2322,2021-11-29,0.00,2.1,8.6,15.2
Mogollon,-110.9578,34.3176,2322,2021-11-30,0.00,4.4,10.5,16.5
Mogollon,-110.9578,34.3176,2322,2021-12-01,0.00,4.0,8.5,13.1
Mogollon,-110.9578,34.3176,2322,2021-12-02,0.00,3.6,9.0,14.4
Mogollon,-110.9578,34.3176,2322,2021-12-03,0.00,6.2,10.5,14.9
Mogollon,-110.9578,34.3176,2322,2021-12-04,0.00,4.9,9.3,13.7
Mogollon,-110.9578,34.3176,2322,2021-12-05,0.00,4.1,8.3,12.4
Mogollon,-110.9578,34.3176,2322,2021-12-06,0.00,2.3,7.7,13.0
Mogollon,-110.9578,34.3176,2322,2021-12-07,0.00,3.9,8.6,13.3
Mogollon,-110.9578,34.3176,2322,2021-12-08,0.00,2.1,4.4,6.8
Mogollon,-110.9578,34.3176,2322,2021-12-09,0.00,2.6,4.8,7.1
Mogollon,-110.9578,34.3176,2322,2021-12-10,22.82,0.6,2.1,3.7
Mogollon,-110.9578,34.3176,2322,2021-12-11,2.84,-7.5,-3.1,1.2
Mogollon,-110.9578,34.3176,2322,2021-12-12,6.50,-8.4,-1.5,5.5
Mogollon,-110.9578,34.3176,2322,2021-12-13,0.00,-0.8,4.0,8.7
Mogollon,-110.9578,34.3176,2322,2021-12-14,0.00,1.6,4.6,7.7
Mogollon,-110.9578,34.3176,2322,2021-12-15,4.15,0.6,3.1,5.6
Mogollon,-110.9578,34.3176,2322,2021-12-16,4.14,-7.4,-3.2,1.0
Mogollon,-110.9578,34.3176,2322,2021-12-17,0.00,-3.2,2.1,7.5
Mogollon,-110.9578,34.3176,2322,2021-12-18,0.00,-6.1,-1.7,2.7
Mogollon,-110.9578,34.3176,2322,2021-12-19,0.00,-7.5,-3.4,0.7
Mogollon,-110.9578,34.3176,2322,2021-12-20,0.00,-5.8,0.9,7.6
Mogollon,-110.9578,34.3176,2322,2021-12-21,0.00,0.7,6.0,11.3
Mogollon,-110.9578,34.3176,2322,2021-12-22,1.56,4.7,7.1,9.6
Mogollon,-110.9578,34.3176,2322,2021-12-23,0.00,4.5,8.6,12.8
Mogollon,-110.9578,34.3176,2322,2021-12-24,13.61,1.6,4.6,7.7
Mogollon,-110.9578,34.3176,2322,2021-12-25,69.81,0.3,1.9,3.4
Mogollon,-110.9578,34.3176,2322,2021-12-26,4.72,0.6,1.5,2.3
Mogollon,-110.9578,34.3176,2322,2021-12-27,1.75,-1.2,-0.2,0.8
Mogollon,-110.9578,34.3176,2322,2021-12-28,6.83,-4.0,-1.9,0.2
Mogollon,-110.9578,34.3176,2322,2021-12-29,14.45,-4.6,-3.6,-2.5
Mogollon,-110.9578,34.3176,2322,2021-12-30,7.64,-3.6,-2.9,-2.1
Mogollon,-110.9578,34.3176,2322,2021-12-31,4.12,-2.3,-1.1,0.0

Tuscon,-110.9764,32.2468,721,2021-01-01,0.00,-1.1,7.6,16.4
Tuscon,-110.9764,32.2468,721,2021-01-02,0.00,-1.5,7.4,16.4
Tuscon,-110.9764,32.2468,721,2021-01-03,0.00,-2.0,7.4,16.9
Tuscon,-110.9764,32.2468,721,2021-01-04,0.00,-2.1,7.9,18.0
Tuscon,-110.9764,32.2468,721,2021-01-05,0.00,-0.6,10.1,20.9
Tuscon,-110.9764,32.2468,721,2021-01-06,0.00,0.7,10.8,20.9
Tuscon,-110.9764,32.2468,721,2021-01-07,0.00,0.4,10.8,21.2
Tuscon,-110.9764,32.2468,721,2021-01-08,0.00,-0.5,10.6,21.6
Tuscon,-110.9764,32.2468,721,2021-01-09,0.00,-0.3,11.2,22.7
Tuscon,-110.9764,32.2468,721,2021-01-10,0.00,-2.0,7.6,17.1
Tuscon,-110.9764,32.2468,721,2021-01-11,0.00,-3.4,6.9,17.1
Tuscon,-110.9764,32.2468,721,2021-01-12,0.00,1.9,9.2,16.6
Tuscon,-110.9764,32.2468,721,2021-01-13,0.00,-3.0,7.3,17.6
Tuscon,-110.9764,32.2468,721,2021-01-14,0.00,-4.1,7.9,20.0
Tuscon,-110.9764,32.2468,721,2021-01-15,0.00,-0.7,10.6,21.9
Tuscon,-110.9764,32.2468,721,2021-01-16,0.00,1.3,12.3,23.3
Tuscon,-110.9764,32.2468,721,2021-01-17,0.00,0.9,13.0,25.1
Tuscon,-110.9764,32.2468,721,2021-01-18,0.00,-0.6,12.7,26.0
Tuscon,-110.9764,32.2468,721,2021-01-19,0.00,1.2,12.7,24.1
Tuscon,-110.9764,32.2468,721,2021-01-20,0.00,7.8,15.3,22.8
Tuscon,-110.9764,32.2468,721,2021-01-21,1.16,11.0,16.0,21.0
Tuscon,-110.9764,32.2468,721,2021-01-22,1.61,5.6,12.6,19.6
Tuscon,-110.9764,32.2468,721,2021-01-23,0.00,4.2,11.7,19.2
Tuscon,-110.9764,32.2468,721,2021-01-24,0.65,6.0,12.5,19.0
Tuscon,-110.9764,32.2468,721,2021-01-25,5.89,4.7,8.0,11.2
Tuscon,-110.9764,32.2468,721,2021-01-26,8.56,1.2,6.3,11.5
Tuscon,-110.9764,32.2468,721,2021-01-27,1.97,-0.6,4.2,8.9
Tuscon,-110.9764,32.2468,721,2021-01-28,0.00,-0.6,7.6,15.9
Tuscon,-110.9764,32.2468,721,2021-01-29,0.00,5.4,13.8,22.3
Tuscon,-110.9764,32.2468,721,2021-01-30,4.87,3.8,12.6,21.5
Tuscon,-110.9764,32.2468,721,2021-01-31,0.00,2.5,8.8,15.2
Tuscon,-110.9764,32.2468,721,2021-02-01,0.00,3.9,13.3,22.7
Tuscon,-110.9764,32.2468,721,2021-02-02,0.00,10.5,16.9,23.3
Tuscon,-110.9764,32.2468,721,2021-02-03,0.00,11.2,17.9,24.5
Tuscon,-110.9764,32.2468,721,2021-02-04,0.00,12.1,19.1,26.1
Tuscon,-110.9764,32.2468,721,2021-02-05,0.00,4.7,13.4,22.2
Tuscon,-110.9764,32.2468,721,2021-02-06,0.00,2.4,10.8,19.2
Tuscon,-110.9764,32.2468,721,2021-02-07,0.00,1.2,11.2,21.2
Tuscon,-110.9764,32.2468,721,2021-02-08,0.00,1.3,12.1,22.9
Tuscon,-110.9764,32.2468,721,2021-02-09,0.00,3.4,13.7,24.0
Tuscon,-110.9764,32.2468,721,2021-02-10,0.00,4.4,14.2,23.9
Tuscon,-110.9764,32.2468,721,2021-02-11,0.00,6.5,14.7,22.9
Tuscon,-110.9764,32.2468,721,2021-02-12,0.00,5.0,13.9,22.8
Tuscon,-110.9764,32.2468,721,2021-02-13,0.00,5.7,14.4,23.1
Tuscon,-110.9764,32.2468,721,2021-02-14,0.00,4.8,13.2,21.6
Tuscon,-110.9764,32.2468,721,2021-02-15,0.00,2.4,9.2,16.0
Tuscon,-110.9764,32.2468,721,2021-02-16,0.00,1.3,9.3,17.2
Tuscon,-110.9764,32.2468,721,2021-02-17,0.00,2.0,10.0,17.9
Tuscon,-110.9764,32.2468,721,2021-02-18,0.00,0.5,8.7,17.0
Tuscon,-110.9764,32.2468,721,2021-02-19,0.00,-0.6,7.7,16.0
Tuscon,-110.9764,32.2468,721,2021-02-20,0.00,0.6,11.2,21.8
Tuscon,-110.9764,32.2468,721,2021-02-21,0.00,2.9,14.8,26.8
Tuscon,-110.9764,32.2468,721,2021-02-22,0.00,0.8,10.2,19.6
Tuscon,-110.9764,32.2468,721,2021-02-23,0.00,-0.5,11.8,24.1
Tuscon,-110.9764,32.2468,721,2021-02-24,0.00,2.1,14.0,25.8
Tuscon,-110.9764,32.2468,721,2021-02-25,0.00,3.5,14.4,25.2
Tuscon,-110.9764,32.2468,721,2021-02-26,0.00,-0.5,10.1,20.7
Tuscon,-110.9764,32.2468,721,2021-02-27,0.00,-0.6,10.1,20.8
Tuscon,-110.9764,32.2468,721,2021-02-28,0.00,2.4,12.4,22.5
Tuscon,-110.9764,32.2468,721,2021-03-01,0.00,1.2,7.6,14.0
Tuscon,-110.9764,32.2468,721,2021-03-02,0.00,0.1,9.9,19.7
Tuscon,-110.9764,32.2468,721,2021-03-03,0.00,8.3,16.8,25.3
Tuscon,-110.9764,32.2468,721,2021-03-04,0.00,7.6,17.6,27.7
Tuscon,-110.9764,32.2468,721,2021-03-05,0.00,6.5,13.8,21.2
Tuscon,-110.9764,32.2468,721,2021-03-06,0.00,6.0,16.3,26.7
Tuscon,-110.9764,32.2468,721,2021-03-07,0.00,12.1,20.3,28.5
Tuscon,-110.9764,32.2468,721,2021-03-08,0.00,10.9,20.7,30.4
Tuscon,-110.9764,32.2468,721,2021-03-09,0.00,16.4,22.0,27.6
Tuscon,-110.9764,32.2468,721,2021-03-10,0.00,7.5,16.4,25.4
Tuscon,-110.9764,32.2468,721,2021-03-11,0.00,5.0,12.7,20.5
Tuscon,-110.9764,32.2468,721,2021-03-12,0.00,4.7,12.6,20.4
Tuscon,-110.9764,32.2468,721,2021-03-13,13.07,3.3,10.5,17.8
Tuscon,-110.9764,32.2468,721,2021-03-14,1.32,3.4,8.3,13.2
Tuscon,-110.9764,32.2468,721,2021-03-15,0.00,3.9,11.3,18.7
Tuscon,-110.9764,32.2468,721,2021-03-16,0.73,6.1,13.6,21.2
Tuscon,-110.9764,32.2468,721,2021-03-17,0.00,2.5,8.4,14.2
Tuscon,-110.9764,32.2468,721,2021-03-18,0.00,2.3,11.9,21.5
Tuscon,-110.9764,32.2468,721,2021-03-19,0.00,5.8,16.4,27.0
Tuscon,-110.9764,32.2468,721,2021-03-20,0.00,8.6,18.5,28.3
Tuscon,-110.9764,32.2468,721,2021-03-21,0.00,10.2,19.5,28.9
Tuscon,-110.9764,32.2468,721,2021-03-22,0.00,11.1,18.6,26.2
Tuscon,-110.9764,32.2468,721,2021-03-23,0.00,7.5,13.3,19.1
Tuscon,-110.9764,32.2468,721,2021-03-24,1.41,7.4,15.1,22.8
Tuscon,-110.9764,32.2468,721,2021-03-25,0.00,6.7,12.7,18.6
Tuscon,-110.9764,32.2468,721,2021-03-26,0.00,6.8,13.8,20.8
Tuscon,-110.9764,32.2468,721,2021-03-27,0.00,5.9,12.7,19.5
Tuscon,-110.9764,32.2468,721,2021-03-28,0.00,5.8,14.2,22.7
Tuscon,-110.9764,32.2468,721,2021-03-29,0.00,7.5,17.8,28.1
Tuscon,-110.9764,32.2468,721,2021-03-30,0.00,11.7,21.1,30.4
Tuscon,-110.9764,32.2468,721,2021-03-31,0.00,10.1,20.0,29.9
Tuscon,-110.9764,32.2468,721,2021-04-01,0.00,9.9,20.5,31.1
Tuscon,-110.9764,32.2468,721,2021-04-02,0.00,16.0,24.0,31.9
Tuscon,-110.9764,32.2468,721,2021-04-03,0.00,12.2,21.4,30.7
Tuscon,-110.9764,32.2468,721,2021-04-04,0.00,11.9,22.1,32.3
Tuscon,-110.9764,32.2468,721,2021-04-05,0.00,12.7,23.5,34.3
Tuscon,-110.9764,32.2468,721,2021-04-06,0.00,12.8,23.0,33.2
Tuscon,-110.9764,32.2468,721,2021-04-07,0.00,9.8,19.9,30.0
Tuscon,-110.9764,32.2468,721,2021-04-08,0.00,9.3,19.8,30.3
Tuscon,-110.9764,32.2468,721,2021-04-09,0.00,12.6,21.9,31.2
Tuscon,-110.9764,32.2468,721,2021-04-10,0.00,10.8,20.8,30.8
Tuscon,-110.9764,32.2468,721,2021-04-11,0.00,10.2,21.2,32.2
Tuscon,-110.9764,32.2468,721,2021-04-12,0.00,11.9,21.7,31.6
Tuscon,-110.9764,32.2468,721,2021-04-13,0.00,14.7,23.1,31.5
Tuscon,-110.9764,32.2468,721,2021-04-14,0.00,13.4,21.9,30.4
Tuscon,-110.9764,32.2468,721,2021-04-15,0.00,13.3,21.6,29.9
Tuscon,-110.9764,32.2468,721,2021-04-16,0.00,12.2,20.0,27.9
Tuscon,-110.9764,32.2468,721,2021-04-17,0.00,7.7,16.6,25.5
Tuscon,-110.9764,32.2468,721,2021-04-18,0.00,7.0,16.9,26.9
Tuscon,-110.9764,32.2468,721,2021-04-19,0.00,9.0,17.4,25.7
Tuscon,-110.9764,32.2468,721,2021-04-20,0.00,10.6,19.2,27.8
Tuscon,-110.9764,32.2468,721,2021-04-21,0.00,10.4,20.7,31.0
Tuscon,-110.9764,32.2468,721,2021-04-22,0.00,12.9,21.5,30.1
Tuscon,-110.9764,32.2468,721,2021-04-23,0.00,8.8,18.0,27.2
Tuscon,-110.9764,32.2468,721,2021-04-24,0.00,8.7,17.6,26.5
Tuscon,-110.9764,32.2468,721,2021-04-25,0.00,10.2,20.7,31.1
Tuscon,-110.9764,32.2468,721,2021-04-26,0.00,13.3,23.1,33.0
Tuscon,-110.9764,32.2468,721,2021-04-27,0.00,11.9,19.9,27.9
Tuscon,-110.9764,32.2468,721,2021-04-28,1.68,10.0,14.1,18.1
Tuscon,-110.9764,32.2468,721,2021-04-29,0.00,8.3,14.9,21.4
Tuscon,-110.9764,32.2468,721,2021-04-30,0.00,8.3,18.3,28.2
Tuscon,-110.9764,32.2468,721,2021-05-01,0.00,16.1,23.9,31.8
Tuscon,-110.9764,32.2468,721,2021-05-02,0.00,15.3,24.7,34.1
Tuscon,-110.9764,32.2468,721,2021-05-03,0.00,15.4,23.9,32.5
Tuscon,-110.9764,32.2468,721,2021-05-04,0.00,13.0,21.0,28.9
Tuscon,-110.9764,32.2468,721,2021-05-05,0.00,12.0,22.1,32.1
Tuscon,-110.9764,32.2468,721,2021-05-06,0.00,13.0,23.9,34.7
Tuscon,-110.9764,32.2468,721,2021-05-07,0.00,15.3,25.9,36.6
Tuscon,-110.9764,32.2468,721,2021-05-08,0.00,15.3,25.2,35.0
Tuscon,-110.9764,32.2468,721,2021-05-09,0.00,14.5,23.4,32.2
Tuscon,-110.9764,32.2468,721,2021-05-10,0.00,14.8,24.0,33.2
Tuscon,-110.9764,32.2468,721,2021-05-11,0.00,14.2,23.7,33.2
Tuscon,-110.9764,32.2468,721,2021-05-12,0.00,12.6,23.1,33.6
Tuscon,-110.9764,32.2468,721,2021-05-13,0.00,14.2,24.8,35.4
Tuscon,-110.9764,32.2468,721,2021-05-14,0.00,14.5,25.7,36.9
Tuscon,-110.9764,32.2468,721,2021-05-15,0.00,16.0,26.2,36.4
Tuscon,-110.9764,32.2468,721,2021-05-16,0.00,17.5,26.2,34.9
Tuscon,-110.9764,32.2468,721,2021-05-17,0.00,13.7,23.3,32.8
Tuscon,-110.9764,32.2468,721,2021-05-18,0.00,12.9,20.9,29.0
Tuscon,-110.9764,32.2468,721,2021-05-19,0.00,14.8,23.1,31.5
Tuscon,-110.9764,32.2468,721,2021-05-20,0.00,17.3,26.2,35.2
Tuscon,-110.9764,32.2468,721,2021-05-21,0.00,19.5,27.4,35.4
Tuscon,-110.9764,32.2468,721,2021-05-22,0.00,13.3,22.2,31.2
Tuscon,-110.9764,32.2468,721,2021-05-23,0.00,9.3,19.7,30.2
Tuscon,-110.9764,32.2468,721,2021-05-24,0.00,8.7,19.2,29.7
Tuscon,-110.9764,32.2468,721,2021-05-25,0.00,9.4,21.2,33.0
Tuscon,-110.9764,32.2468,721,2021-05-26,0.00,12.6,24.0,35.4
Tuscon,-110.9764,32.2468,721,2021-05-27,0.00,15.8,25.5,35.3
Tuscon,-110.9764,32.2468,721,2021-05-28,0.00,14.8,24.8,34.7
Tuscon,-110.9764,32.2468,721,2021-05-29,0.00,14.7,25.8,36.9
Tuscon,-110.9764,32.2468,721,2021-05-30,0.00,15.7,26.3,36.9
Tuscon,-110.9764,32.2468,721,2021-05-31,0.00,16.3,26.2,36.2
Tuscon,-110.9764,32.2468,721,2021-06-01,0.00,19.7,27.9,36.2
Tuscon,-110.9764,32.2468,721,2021-06-02,0.00,17.9,27.3,36.8
Tuscon,-110.9764,32.2468,721,2021-06-03,0.00,19.7,28.6,37.4
Tuscon,-110.9764,32.2468,721,2021-06-04,0.00,20.8,29.4,38.0
Tuscon,-110.9764,32.2468,721,2021-06-05,0.00,20.7,29.4,38.0
Tuscon,-110.9764,32.2468,721,2021-06-06,0.00,19.7,29.0,38.4
Tuscon,-110.9764,32.2468,721,2021-06-07,0.00,18.8,28.4,37.9
Tuscon,-110.9764,32.2468,721,2021-06-08,0.00,18.9,28.2,37.4
Tuscon,-110.9764,32.2468,721,2021-06-09,0.00,16.7,26.5,36.3
Tuscon,-110.9764,32.2468,721,2021-06-10,0.00,16.5,27.6,38.6
Tuscon,-110.9764,32.2468,721,2021-06-11,0.00,17.1,27.3,37.5
Tuscon,-110.9764,32.2468,721,2021-06-12,0.00,17.6,28.5,39.4
Tuscon,-110.9764,32.2468,721,2021-06-13,0.00,17.7,30.0,42.2
Tuscon,-110.9764,32.2468,721,2021-06-14,0.00,20.3,31.7,43.2
Tuscon,-110.9764,32.2468,721,2021-06-15,0.00,22.6,33.0,43.3
Tuscon,-110.9764,32.2468,721,2021-06-16,0.00,25.0,34.9,44.9
